;ano;mes;sigla_uf;tipo_consumo;numero_consumidores;consumo;id_estado;sigla;estado;regiao;pais
32653;2020;10;PB;Industrial;4468.0;136185;15;PB;Paraíba;Nordeste;Brasil
32654;2020;10;PI;Industrial;2512.0;19725;18;PI;Piauí;Nordeste;Brasil
32655;2020;10;RR;Industrial;383.0;1971;23;RR;Roraima;Norte;Brasil
32656;2020;10;BA;Industrial;13660.0;831946;5;BA;Bahia;Nordeste;Brasil
32657;2020;10;MS;Industrial;7618.0;131902;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil
32658;2020;10;DF;Industrial;1385.0;56930;7;DF;Distrito Federal;Centro-Oeste;Brasil
32659;2020;10;SE;Industrial;1164.0;96833;26;SE;Sergipe;Nordeste;Brasil
32660;2020;10;RS;Industrial;30393.0;875304;21;RS;Rio Grande do Sul;Sul;Brasil
32661;2020;10;CE;Industrial;5708.0;235041;6;CE;Ceará;Nordeste;Brasil
32662;2020;10;RN;Industrial;1362.0;111663;20;RN;Rio Grande do Norte;Nordeste;Brasil
32663;2020;10;RJ;Industrial;13693.0;712331;19;RJ;Rio de Janeiro;Sudeste;Brasil
32664;2020;10;MG;Industrial;34691.0;2728950;13;MG;Minas Gerais;Sudeste;Brasil
32665;2020;10;PA;Industrial;4017.0;1069446;14;PA;Pará;Norte;Brasil
32666;2020;10;AP;Industrial;336.0;9447;3;AP;Amapá;Norte;Brasil
32667;2020;10;GO;Industrial;9026.0;509241;9;GO;Goiás;Centro-Oeste;Brasil
32668;2020;10;AM;Industrial;2664.0;160106;4;AM;Amazonas;Norte;Brasil
32669;2020;10;PE;Industrial;4748.0;340735;17;PE;Pernambuco;Nordeste;Brasil
32670;2020;11;PI;Industrial;2459.0;18600;18;PI;Piauí;Nordeste;Brasil
32671;2020;11;AL;Industrial;2016.0;61471;2;AL;Alagoas;Nordeste;Brasil
32672;2020;11;TO;Industrial;1528.0;25209;27;TO;Tocantins;Norte;Brasil
32673;2020;11;AP;Industrial;343.0;8456;3;AP;Amapá;Norte;Brasil
32674;2020;11;CE;Industrial;5894.0;203072;6;CE;Ceará;Nordeste;Brasil
32675;2020;11;DF;Industrial;1387.0;54881;7;DF;Distrito Federal;Centro-Oeste;Brasil
32676;2020;11;BA;Industrial;13636.0;737466;5;BA;Bahia;Nordeste;Brasil
32677;2020;11;PR;Industrial;72671.0;1141825;16;PR;Paraná;Sul;Brasil
32678;2020;11;SE;Industrial;1164.0;88119;26;SE;Sergipe;Nordeste;Brasil
32679;2020;11;RO;Industrial;1518.0;41089;22;RO;Rondônia;Norte;Brasil
32680;2020;11;AM;Industrial;2657.0;153068;4;AM;Amazonas;Norte;Brasil
32681;2020;11;SC;Industrial;118365.0;985278;24;SC;Santa Catarina;Sul;Brasil
32682;2020;11;MS;Industrial;7700.0;121790;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil
32683;2020;11;MG;Industrial;34610.0;2611136;13;MG;Minas Gerais;Sudeste;Brasil
32684;2020;11;PA;Industrial;4120.0;1009162;14;PA;Pará;Norte;Brasil
32685;2020;11;PE;Industrial;4840.0;318420;17;PE;Pernambuco;Nordeste;Brasil
32686;2020;11;RS;Industrial;30090.0;877894;21;RS;Rio Grande do Sul;Sul;Brasil
32687;2020;11;MA;Industrial;7181.0;148771;10;MA;Maranhão;Nordeste;Brasil
32688;2020;11;RN;Industrial;1368.0;104656;20;RN;Rio Grande do Norte;Nordeste;Brasil
32689;2020;11;AC;Industrial;265.0;3536;1;AC;Acre;Norte;Brasil
32690;2020;11;GO;Industrial;9021.0;483495;9;GO;Goiás;Centro-Oeste;Brasil
32691;2020;11;RJ;Industrial;13571.0;695590;19;RJ;Rio de Janeiro;Sudeste;Brasil
32692;2020;11;SP;Industrial;97918.0;4258639;25;SP;São Paulo;Sudeste;Brasil
32693;2020;11;RR;Industrial;385.0;1693;23;RR;Roraima;Norte;Brasil
32694;2020;11;PB;Industrial;4499.0;130674;15;PB;Paraíba;Nordeste;Brasil
32695;2020;11;MT;Industrial;18567.0;195348;11;MT;Mato Grosso;Centro-Oeste;Brasil
32696;2020;11;ES;Industrial;12576.0;313332;8;ES;Espírito Santo;Sudeste;Brasil
32697;2020;12;AL;Industrial;2088.0;65353;2;AL;Alagoas;Nordeste;Brasil
32698;2020;12;AP;Industrial;346.0;5506;3;AP;Amapá;Norte;Brasil
32699;2020;12;SE;Industrial;1122.0;91530;26;SE;Sergipe;Nordeste;Brasil
32700;2020;12;ES;Industrial;11964.0;330397;8;ES;Espírito Santo;Sudeste;Brasil
32701;2020;12;PR;Industrial;72725.0;1153741;16;PR;Paraná;Sul;Brasil
32702;2020;12;CE;Industrial;5645.0;199060;6;CE;Ceará;Nordeste;Brasil
32703;2020;12;MT;Industrial;18473.0;184090;11;MT;Mato Grosso;Centro-Oeste;Brasil
32704;2020;12;AC;Industrial;270.0;3299;1;AC;Acre;Norte;Brasil
32705;2020;12;DF;Industrial;1387.0;51968;7;DF;Distrito Federal;Centro-Oeste;Brasil
32706;2020;12;PB;Industrial;4513.0;128365;15;PB;Paraíba;Nordeste;Brasil
32707;2020;12;AM;Industrial;2642.0;141021;4;AM;Amazonas;Norte;Brasil
32708;2020;12;PE;Industrial;4733.0;307130;17;PE;Pernambuco;Nordeste;Brasil
32709;2020;12;RN;Industrial;1383.0;99480;20;RN;Rio Grande do Norte;Nordeste;Brasil
32710;2020;12;PI;Industrial;2455.0;17886;18;PI;Piauí;Nordeste;Brasil
32711;2020;12;RJ;Industrial;13466.0;722367;19;RJ;Rio de Janeiro;Sudeste;Brasil
32712;2020;12;MA;Industrial;7169.0;136565;10;MA;Maranhão;Nordeste;Brasil
32713;2020;12;SP;Industrial;97897.0;4154898;25;SP;São Paulo;Sudeste;Brasil
32714;2020;12;RR;Industrial;388.0;2099;23;RR;Roraima;Norte;Brasil
32715;2020;12;BA;Industrial;13608.0;785701;5;BA;Bahia;Nordeste;Brasil
32716;2020;12;MS;Industrial;7707.0;126855;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil
32717;2020;12;MG;Industrial;34546.0;2625105;13;MG;Minas Gerais;Sudeste;Brasil
32718;2020;12;SC;Industrial;119134.0;919811;24;SC;Santa Catarina;Sul;Brasil
32719;2020;12;GO;Industrial;8959.0;489554;9;GO;Goiás;Centro-Oeste;Brasil
32720;2020;12;RO;Industrial;1686.0;41245;22;RO;Rondônia;Norte;Brasil
32721;2020;12;TO;Industrial;1529.0;26171;27;TO;Tocantins;Norte;Brasil
32722;2020;12;RS;Industrial;29695.0;802383;21;RS;Rio Grande do Sul;Sul;Brasil
32723;2020;12;PA;Industrial;3956.0;1057359;14;PA;Pará;Norte;Brasil
32724;2020;1;RR;Residencial;133205.0;40377;23;RR;Roraima;Norte;Brasil
32725;2020;1;DF;Residencial;951894.0;197309;7;DF;Distrito Federal;Centro-Oeste;Brasil
32726;2020;1;PR;Residencial;3965866.0;708455;16;PR;Paraná;Sul;Brasil
32727;2020;1;MS;Residencial;915970.0;196146;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil
32728;2020;1;PA;Residencial;2339911.0;304390;14;PA;Pará;Norte;Brasil
32729;2020;1;SP;Residencial;17640546.0;3594571;25;SP;São Paulo;Sudeste;Brasil
32730;2020;1;RJ;Residencial;6584851.0;1286719;19;RJ;Rio de Janeiro;Sudeste;Brasil
32731;2020;1;MG;Residencial;7466725.0;1032198;13;MG;Minas Gerais;Sudeste;Brasil
32732;2020;1;MT;Residencial;1138939.0;270975;11;MT;Mato Grosso;Centro-Oeste;Brasil
32733;2020;1;AM;Residencial;885050.0;175459;4;AM;Amazonas;Norte;Brasil
32734;2020;1;CE;Residencial;2839499.0;423935;6;CE;Ceará;Nordeste;Brasil
32735;2020;1;RN;Residencial;1292027.0;205653;20;RN;Rio Grande do Norte;Nordeste;Brasil
32736;2020;1;GO;Residencial;2622644.0;450041;9;GO;Goiás;Centro-Oeste;Brasil
32737;2020;1;SC;Residencial;2445292.0;627967;24;SC;Santa Catarina;Sul;Brasil
32738;2020;1;AL;Residencial;1006259.0;135857;2;AL;Alagoas;Nordeste;Brasil
32739;2020;1;PE;Residencial;3337532.0;445393;17;PE;Pernambuco;Nordeste;Brasil
32740;2020;1;SE;Residencial;826742.0;109490;26;SE;Sergipe;Nordeste;Brasil
32741;2020;1;TO;Residencial;499849.0;85819;27;TO;Tocantins;Norte;Brasil
32742;2020;1;ES;Residencial;1309147.0;245950;8;ES;Espírito Santo;Sudeste;Brasil
32743;2020;1;RO;Residencial;468427.0;108742;22;RO;Rondônia;Norte;Brasil
32744;2020;1;AP;Residencial;183543.0;43537;3;AP;Amapá;Norte;Brasil
32745;2020;1;PI;Residencial;1113492.0;154811;18;PI;Piauí;Nordeste;Brasil
32746;2020;1;BA;Residencial;5405866.0;645416;5;BA;Bahia;Nordeste;Brasil
32747;2020;1;MA;Residencial;2293360.0;281112;10;MA;Maranhão;Nordeste;Brasil
32748;2020;1;AC;Residencial;213327.0;41226;1;AC;Acre;Norte;Brasil
32749;2020;1;PB;Residencial;1376465.0;189148;15;PB;Paraíba;Nordeste;Brasil
32750;2020;1;RS;Residencial;3998629.0;907800;21;RS;Rio Grande do Sul;Sul;Brasil
32751;2020;2;AC;Residencial;214471.0;45752;1;AC;Acre;Norte;Brasil
32752;2020;2;RN;Residencial;1293912.0;191540;20;RN;Rio Grande do Norte;Nordeste;Brasil
32753;2020;2;MG;Residencial;7475575.0;971793;13;MG;Minas Gerais;Sudeste;Brasil
32754;2020;2;DF;Residencial;955307.0;184829;7;DF;Distrito Federal;Centro-Oeste;Brasil
32755;2020;2;SC;Residencial;2449086.0;617368;24;SC;Santa Catarina;Sul;Brasil
32756;2020;2;AM;Residencial;886888.0;177783;4;AM;Amazonas;Norte;Brasil
32757;2020;2;MS;Residencial;917431.0;208401;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil
32758;2020;2;RS;Residencial;4000901.0;823643;21;RS;Rio Grande do Sul;Sul;Brasil
32759;2020;2;RO;Residencial;470838.0;114318;22;RO;Rondônia;Norte;Brasil
32760;2020;2;PA;Residencial;2318389.0;294085;14;PA;Pará;Norte;Brasil
32761;2020;2;MA;Residencial;2268711.0;266899;10;MA;Maranhão;Nordeste;Brasil
32762;2020;2;PB;Residencial;1378264.0;184335;15;PB;Paraíba;Nordeste;Brasil
32763;2020;2;BA;Residencial;5408137.0;616273;5;BA;Bahia;Nordeste;Brasil
32764;2020;2;ES;Residencial;1310326.0;234296;8;ES;Espírito Santo;Sudeste;Brasil
32765;2020;2;GO;Residencial;2619796.0;433616;9;GO;Goiás;Centro-Oeste;Brasil
32766;2020;2;SP;Residencial;17618740.0;3428472;25;SP;São Paulo;Sudeste;Brasil
32767;2020;2;MT;Residencial;1139359.0;272339;11;MT;Mato Grosso;Centro-Oeste;Brasil
32768;2020;2;AP;Residencial;183980.0;43032;3;AP;Amapá;Norte;Brasil
32769;2020;2;RJ;Residencial;6584146.0;1255654;19;RJ;Rio de Janeiro;Sudeste;Brasil
32770;2020;2;PI;Residencial;1111323.0;143815;18;PI;Piauí;Nordeste;Brasil
32771;2020;2;PR;Residencial;3971717.0;700085;16;PR;Paraná;Sul;Brasil
32772;2020;2;RR;Residencial;134300.0;37768;23;RR;Roraima;Norte;Brasil
32773;2020;2;PE;Residencial;3338737.0;448854;17;PE;Pernambuco;Nordeste;Brasil
32774;2020;2;AL;Residencial;1026755.0;132042;2;AL;Alagoas;Nordeste;Brasil
32775;2020;2;SE;Residencial;828394.0;110842;26;SE;Sergipe;Nordeste;Brasil
32776;2020;2;TO;Residencial;499621.0;83107;27;TO;Tocantins;Norte;Brasil
32777;2020;2;CE;Residencial;2902234.0;362278;6;CE;Ceará;Nordeste;Brasil
32778;2020;3;SC;Residencial;2454913.0;547929;24;SC;Santa Catarina;Sul;Brasil
32779;2020;3;SP;Residencial;17720065.0;3460676;25;SP;São Paulo;Sudeste;Brasil
32780;2020;3;MS;Residencial;917149.0;203722;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil
32781;2020;3;AP;Residencial;183964.0;42033;3;AP;Amapá;Norte;Brasil
32782;2020;3;BA;Residencial;5415327.0;670567;5;BA;Bahia;Nordeste;Brasil
32783;2020;3;RN;Residencial;1294485.0;205165;20;RN;Rio Grande do Norte;Nordeste;Brasil
32784;2020;3;PB;Residencial;1381466.0;191944;15;PB;Paraíba;Nordeste;Brasil
32785;2020;3;RS;Residencial;4007398.0;822313;21;RS;Rio Grande do Sul;Sul;Brasil
32786;2020;3;RR;Residencial;135507.0;47737;23;RR;Roraima;Norte;Brasil
32787;2020;3;PA;Residencial;2325967.0;292592;14;PA;Pará;Norte;Brasil
32788;2020;3;PI;Residencial;1110779.0;139778;18;PI;Piauí;Nordeste;Brasil
32789;2020;3;RJ;Residencial;6585155.0;1212553;19;RJ;Rio de Janeiro;Sudeste;Brasil
32790;2020;3;PE;Residencial;3346351.0;490540;17;PE;Pernambuco;Nordeste;Brasil
32791;2020;3;CE;Residencial;3000041.0;378958;6;CE;Ceará;Nordeste;Brasil
32792;2020;3;RO;Residencial;473266.0;110924;22;RO;Rondônia;Norte;Brasil
32793;2020;3;AC;Residencial;215898.0;45461;1;AC;Acre;Norte;Brasil
32794;2020;3;TO;Residencial;500014.0;85053;27;TO;Tocantins;Norte;Brasil
32795;2020;3;MA;Residencial;2271686.0;269797;10;MA;Maranhão;Nordeste;Brasil
32796;2020;3;DF;Residencial;951123.0;189337;7;DF;Distrito Federal;Centro-Oeste;Brasil
32797;2020;3;AL;Residencial;973590.0;135138;2;AL;Alagoas;Nordeste;Brasil
32798;2020;3;PR;Residencial;3978871.0;673954;16;PR;Paraná;Sul;Brasil
32799;2020;3;GO;Residencial;2609372.0;418574;9;GO;Goiás;Centro-Oeste;Brasil
32800;2020;3;MG;Residencial;7469679.0;981077;13;MG;Minas Gerais;Sudeste;Brasil
32801;2020;3;MT;Residencial;1138523.0;272590;11;MT;Mato Grosso;Centro-Oeste;Brasil
32802;2020;3;ES;Residencial;1312597.0;240299;8;ES;Espírito Santo;Sudeste;Brasil
32803;2020;3;AM;Residencial;888333.0;185399;4;AM;Amazonas;Norte;Brasil
32804;2020;3;SE;Residencial;829504.0;117738;26;SE;Sergipe;Nordeste;Brasil
32805;2020;4;RN;Residencial;1289761.0;216776;20;RN;Rio Grande do Norte;Nordeste;Brasil
32806;2020;4;PB;Residencial;1382931.0;195107;15;PB;Paraíba;Nordeste;Brasil
32807;2020;4;RS;Residencial;3992433.0;752195;21;RS;Rio Grande do Sul;Sul;Brasil
32808;2020;4;RR;Residencial;132735.0;45688;23;RR;Roraima;Norte;Brasil
32809;2020;4;SE;Residencial;830350.0;109729;26;SE;Sergipe;Nordeste;Brasil
32810;2020;4;RJ;Residencial;6586627.0;1102613;19;RJ;Rio de Janeiro;Sudeste;Brasil
32811;2020;4;AP;Residencial;184102.0;42227;3;AP;Amapá;Norte;Brasil
32812;2020;4;PA;Residencial;2322385.0;313629;14;PA;Pará;Norte;Brasil
32813;2020;4;ES;Residencial;1311547.0;232938;8;ES;Espírito Santo;Sudeste;Brasil
32814;2020;4;BA;Residencial;5421391.0;654540;5;BA;Bahia;Nordeste;Brasil
32815;2020;4;SP;Residencial;17288312.0;3342502;25;SP;São Paulo;Sudeste;Brasil
32816;2020;4;AL;Residencial;1025592.0;139027;2;AL;Alagoas;Nordeste;Brasil
32817;2020;4;CE;Residencial;3334736.0;418980;6;CE;Ceará;Nordeste;Brasil
32818;2020;4;GO;Residencial;2631847.0;461390;9;GO;Goiás;Centro-Oeste;Brasil
32819;2020;4;MA;Residencial;2271432.0;283182;10;MA;Maranhão;Nordeste;Brasil
32820;2020;4;MG;Residencial;7475989.0;1000173;13;MG;Minas Gerais;Sudeste;Brasil
32821;2020;4;MS;Residencial;917423.0;200782;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil
32822;2020;4;TO;Residencial;500768.0;90013;27;TO;Tocantins;Norte;Brasil
32823;2020;4;SC;Residencial;2459291.0;560736;24;SC;Santa Catarina;Sul;Brasil
32824;2020;4;AM;Residencial;885774.0;177562;4;AM;Amazonas;Norte;Brasil
32825;2020;4;PE;Residencial;3351800.0;505141;17;PE;Pernambuco;Nordeste;Brasil
32826;2020;4;DF;Residencial;949183.0;205748;7;DF;Distrito Federal;Centro-Oeste;Brasil
32827;2020;4;PR;Residencial;3982754.0;682960;16;PR;Paraná;Sul;Brasil
32828;2020;4;PI;Residencial;1105280.0;145346;18;PI;Piauí;Nordeste;Brasil
32829;2020;4;AC;Residencial;216200.0;44226;1;AC;Acre;Norte;Brasil
32830;2020;4;MT;Residencial;1141089.0;283356;11;MT;Mato Grosso;Centro-Oeste;Brasil
32831;2020;4;RO;Residencial;443249.0;111782;22;RO;Rondônia;Norte;Brasil
32832;2020;5;CE;Residencial;2895161.0;409727;6;CE;Ceará;Nordeste;Brasil
32833;2020;5;GO;Residencial;2655882.0;419131;9;GO;Goiás;Centro-Oeste;Brasil
32834;2020;5;RO;Residencial;417733.0;113115;22;RO;Rondônia;Norte;Brasil
32835;2020;5;MA;Residencial;2278223.0;282196;10;MA;Maranhão;Nordeste;Brasil
32836;2020;5;RN;Residencial;1287150.0;199875;20;RN;Rio Grande do Norte;Nordeste;Brasil
32837;2020;5;SE;Residencial;831933.0;114661;26;SE;Sergipe;Nordeste;Brasil
32838;2020;5;MG;Residencial;7494797.0;934172;13;MG;Minas Gerais;Sudeste;Brasil
32839;2020;5;BA;Residencial;5430682.0;632002;5;BA;Bahia;Nordeste;Brasil
32840;2020;5;PR;Residencial;3984003.0;637679;16;PR;Paraná;Sul;Brasil
32841;2020;5;MS;Residencial;919588.0;173176;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil
32842;2020;5;ES;Residencial;1313700.0;208023;8;ES;Espírito Santo;Sudeste;Brasil
32843;2020;5;SC;Residencial;2460625.0;498498;24;SC;Santa Catarina;Sul;Brasil
32844;2020;5;PE;Residencial;3357211.0;475646;17;PE;Pernambuco;Nordeste;Brasil
32845;2020;5;AP;Residencial;173580.0;42146;3;AP;Amapá;Norte;Brasil
32846;2020;5;TO;Residencial;502494.0;93079;27;TO;Tocantins;Norte;Brasil
32847;2020;5;AL;Residencial;1017956.0;129696;2;AL;Alagoas;Nordeste;Brasil
32848;2020;5;RJ;Residencial;6519144.0;1016750;19;RJ;Rio de Janeiro;Sudeste;Brasil
32849;2020;5;RS;Residencial;4011855.0;713857;21;RS;Rio Grande do Sul;Sul;Brasil
32850;2020;5;PI;Residencial;1110391.0;150268;18;PI;Piauí;Nordeste;Brasil
32851;2020;5;MT;Residencial;1143199.0;275644;11;MT;Mato Grosso;Centro-Oeste;Brasil
32852;2020;5;RR;Residencial;125288.0;40068;23;RR;Roraima;Norte;Brasil
32853;2020;5;AM;Residencial;892172.0;178897;4;AM;Amazonas;Norte;Brasil
32854;2020;5;PB;Residencial;1387036.0;193504;15;PB;Paraíba;Nordeste;Brasil
32855;2020;5;DF;Residencial;948588.0;201906;7;DF;Distrito Federal;Centro-Oeste;Brasil
32856;2020;5;AC;Residencial;241647.0;41840;1;AC;Acre;Norte;Brasil
32857;2020;5;PA;Residencial;2343843.0;312719;14;PA;Pará;Norte;Brasil
32858;2020;5;SP;Residencial;17373413.0;3267614;25;SP;São Paulo;Sudeste;Brasil
32859;2020;6;AP;Residencial;141487.0;42293;3;AP;Amapá;Norte;Brasil
32860;2020;6;AC;Residencial;218152.0;39375;1;AC;Acre;Norte;Brasil
32861;2020;6;PR;Residencial;3989670.0;629797;16;PR;Paraná;Sul;Brasil
32862;2020;6;GO;Residencial;2761768.0;406020;9;GO;Goiás;Centro-Oeste;Brasil
32863;2020;6;SP;Residencial;17564905.0;3318000;25;SP;São Paulo;Sudeste;Brasil
32864;2020;6;SE;Residencial;835167.0;100101;26;SE;Sergipe;Nordeste;Brasil
32865;2020;6;MT;Residencial;1151313.0;225621;11;MT;Mato Grosso;Centro-Oeste;Brasil
32866;2020;6;RJ;Residencial;6584179.0;975153;19;RJ;Rio de Janeiro;Sudeste;Brasil
32867;2020;6;SC;Residencial;2464075.0;482429;24;SC;Santa Catarina;Sul;Brasil
32868;2020;6;AL;Residencial;1030183.0;129217;2;AL;Alagoas;Nordeste;Brasil
32869;2020;6;RS;Residencial;4015652.0;667115;21;RS;Rio Grande do Sul;Sul;Brasil
32870;2020;6;MG;Residencial;7496072.0;919428;13;MG;Minas Gerais;Sudeste;Brasil
32871;2020;6;MS;Residencial;922793.0;146509;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil
32872;2020;6;MA;Residencial;2283594.0;296056;10;MA;Maranhão;Nordeste;Brasil
32873;2020;6;DF;Residencial;948452.0;183696;7;DF;Distrito Federal;Centro-Oeste;Brasil
32874;2020;6;BA;Residencial;5443737.0;579082;5;BA;Bahia;Nordeste;Brasil
32875;2020;6;ES;Residencial;1317395.0;188120;8;ES;Espírito Santo;Sudeste;Brasil
32876;2020;6;AM;Residencial;893552.0;187447;4;AM;Amazonas;Norte;Brasil
32877;2020;6;RR;Residencial;124022.0;39523;23;RR;Roraima;Norte;Brasil
32878;2020;6;RN;Residencial;1285781.0;190157;20;RN;Rio Grande do Norte;Nordeste;Brasil
32879;2020;6;TO;Residencial;505244.0;90834;27;TO;Tocantins;Norte;Brasil
32880;2020;6;PB;Residencial;1390120.0;162716;15;PB;Paraíba;Nordeste;Brasil
32881;2020;6;PE;Residencial;3363064.0;415947;17;PE;Pernambuco;Nordeste;Brasil
32882;2020;6;RO;Residencial;429141.0;103767;22;RO;Rondônia;Norte;Brasil
32883;2020;6;PA;Residencial;2348040.0;326119;14;PA;Pará;Norte;Brasil
32884;2020;6;PI;Residencial;1108976.0;150702;18;PI;Piauí;Nordeste;Brasil
32885;2020;6;CE;Residencial;2976562.0;400729;6;CE;Ceará;Nordeste;Brasil
32886;2020;7;MS;Residencial;926158.0;155869;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil
32887;2020;7;PA;Residencial;2336623.0;345098;14;PA;Pará;Norte;Brasil
32888;2020;7;PB;Residencial;1395149.0;163378;15;PB;Paraíba;Nordeste;Brasil
32889;2020;7;RN;Residencial;1286591.0;185259;20;RN;Rio Grande do Norte;Nordeste;Brasil
32890;2020;7;ES;Residencial;1320417.0;198959;8;ES;Espírito Santo;Sudeste;Brasil
32891;2020;7;PR;Residencial;4005386.0;627283;16;PR;Paraná;Sul;Brasil
32892;2020;7;AP;Residencial;184267.0;42168;3;AP;Amapá;Norte;Brasil
32893;2020;7;AC;Residencial;219812.0;40381;1;AC;Acre;Norte;Brasil
32894;2020;7;SC;Residencial;2468820.0;511944;24;SC;Santa Catarina;Sul;Brasil
32895;2020;7;AL;Residencial;1037942.0;121340;2;AL;Alagoas;Nordeste;Brasil
32896;2020;7;DF;Residencial;948501.0;187580;7;DF;Distrito Federal;Centro-Oeste;Brasil
32897;2020;7;SP;Residencial;17702216.0;3447358;25;SP;São Paulo;Sudeste;Brasil
32898;2020;7;MT;Residencial;1154570.0;252539;11;MT;Mato Grosso;Centro-Oeste;Brasil
32899;2020;7;PE;Residencial;3374457.0;422883;17;PE;Pernambuco;Nordeste;Brasil
32900;2020;7;RS;Residencial;4022515.0;776574;21;RS;Rio Grande do Sul;Sul;Brasil
32901;2020;7;PI;Residencial;1109083.0;156363;18;PI;Piauí;Nordeste;Brasil
32902;2020;7;CE;Residencial;2915752.0;383811;6;CE;Ceará;Nordeste;Brasil
32903;2020;7;RR;Residencial;139670.0;39823;23;RR;Roraima;Norte;Brasil
32904;2020;7;MG;Residencial;7546035.0;892049;13;MG;Minas Gerais;Sudeste;Brasil
32905;2020;7;RJ;Residencial;6576282.0;957964;19;RJ;Rio de Janeiro;Sudeste;Brasil
32906;2020;7;RO;Residencial;482202.0;114076;22;RO;Rondônia;Norte;Brasil
32907;2020;7;SE;Residencial;839131.0;95032;26;SE;Sergipe;Nordeste;Brasil
32908;2020;7;GO;Residencial;2664375.0;403904;9;GO;Goiás;Centro-Oeste;Brasil
32909;2020;7;TO;Residencial;508206.0;90383;27;TO;Tocantins;Norte;Brasil
32910;2020;7;BA;Residencial;5459344.0;592220;5;BA;Bahia;Nordeste;Brasil
32911;2020;7;AM;Residencial;895192.0;201294;4;AM;Amazonas;Norte;Brasil
32912;2020;7;MA;Residencial;2280650.0;300985;10;MA;Maranhão;Nordeste;Brasil
32913;2020;8;BA;Residencial;5459983.0;559791;5;BA;Bahia;Nordeste;Brasil
32914;2020;8;RR;Residencial;139008.0;38616;23;RR;Roraima;Norte;Brasil
32915;2020;8;CE;Residencial;2993736.0;394519;6;CE;Ceará;Nordeste;Brasil
32916;2020;8;PA;Residencial;2338047.0;355565;14;PA;Pará;Norte;Brasil
32917;2020;8;SE;Residencial;842905.0;93428;26;SE;Sergipe;Nordeste;Brasil
32918;2020;8;MT;Residencial;1159314.0;244965;11;MT;Mato Grosso;Centro-Oeste;Brasil
32919;2020;8;DF;Residencial;950307.0;203972;7;DF;Distrito Federal;Centro-Oeste;Brasil
32920;2020;8;PR;Residencial;4027954.0;642776;16;PR;Paraná;Sul;Brasil
32921;2020;8;AL;Residencial;1041053.0;108890;2;AL;Alagoas;Nordeste;Brasil
32922;2020;8;RO;Residencial;485282.0;123152;22;RO;Rondônia;Norte;Brasil
32923;2020;8;AM;Residencial;897963.0;202224;4;AM;Amazonas;Norte;Brasil
32924;2020;8;RN;Residencial;1290524.0;180145;20;RN;Rio Grande do Norte;Nordeste;Brasil
32925;2020;8;PI;Residencial;1092702.0;150730;18;PI;Piauí;Nordeste;Brasil
32926;2020;8;TO;Residencial;511805.0;87170;27;TO;Tocantins;Norte;Brasil
32927;2020;8;AP;Residencial;184239.0;42669;3;AP;Amapá;Norte;Brasil
32928;2020;8;ES;Residencial;1326690.0;194487;8;ES;Espírito Santo;Sudeste;Brasil
32929;2020;8;RS;Residencial;4029703.0;748994;21;RS;Rio Grande do Sul;Sul;Brasil
32930;2020;8;MS;Residencial;930610.0;166842;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil
32931;2020;8;RJ;Residencial;6552234.0;1023552;19;RJ;Rio de Janeiro;Sudeste;Brasil
32932;2020;8;SC;Residencial;2474292.0;487663;24;SC;Santa Catarina;Sul;Brasil
32933;2020;8;GO;Residencial;2687845.0;434948;9;GO;Goiás;Centro-Oeste;Brasil
32934;2020;8;MA;Residencial;2284305.0;300214;10;MA;Maranhão;Nordeste;Brasil
32935;2020;8;SP;Residencial;17917514.0;3463066;25;SP;São Paulo;Sudeste;Brasil
32936;2020;8;MG;Residencial;7571327.0;990379;13;MG;Minas Gerais;Sudeste;Brasil
32937;2020;8;PB;Residencial;1401796.0;162020;15;PB;Paraíba;Nordeste;Brasil
32938;2020;8;PE;Residencial;3377157.0;404303;17;PE;Pernambuco;Nordeste;Brasil
32939;2020;8;AC;Residencial;222790.0;46685;1;AC;Acre;Norte;Brasil
32940;2020;9;PB;Residencial;1408146.0;170818;15;PB;Paraíba;Nordeste;Brasil
32941;2020;9;SE;Residencial;846480.0;100820;26;SE;Sergipe;Nordeste;Brasil
32942;2020;9;AL;Residencial;1051879.0;119175;2;AL;Alagoas;Nordeste;Brasil
32943;2020;9;CE;Residencial;2954373.0;405768;6;CE;Ceará;Nordeste;Brasil
32944;2020;9;RN;Residencial;1294851.0;188303;20;RN;Rio Grande do Norte;Nordeste;Brasil
32945;2020;9;GO;Residencial;2692289.0;485778;9;GO;Goiás;Centro-Oeste;Brasil
32946;2020;9;RS;Residencial;4042249.0;729852;21;RS;Rio Grande do Sul;Sul;Brasil
32947;2020;9;BA;Residencial;5470924.0;583426;5;BA;Bahia;Nordeste;Brasil
32948;2020;9;PA;Residencial;2349330.0;358676;14;PA;Pará;Norte;Brasil
